C3+,C3-,layer,obs_names,individual,cell_class,age_years,sex,source,chemistry,source_chem,n_cells
956.7216445184533,399.77278949132136,scvi_normalized,Donor_556__Inhibitory,Donor_556,Inhibitory,43.0,female,PSYCHAD,V3,PSYCHAD-V3,144
448.9879298718464,649.2754398083564,scvi_normalized,Donor_556__Oligos,Donor_556,Oligos,43.0,female,PSYCHAD,V3,PSYCHAD-V3,426
676.2203679501811,602.2751730549221,scvi_normalized,Donor_567__Astrocytes,Donor_567,Astrocytes,17.0,female,PSYCHAD,V3,PSYCHAD-V3,187
1193.754092299103,294.1428871210728,scvi_normalized,Donor_567__Excitatory,Donor_567,Excitatory,17.0,female,PSYCHAD,V3,PSYCHAD-V3,245
948.3004808228412,390.2650175053025,scvi_normalized,Donor_567__Inhibitory,Donor_567,Inhibitory,17.0,female,PSYCHAD,V3,PSYCHAD-V3,188
463.51238629974694,638.0617884447112,scvi_normalized,Donor_567__Oligos,Donor_567,Oligos,17.0,female,PSYCHAD,V3,PSYCHAD-V3,152
680.628304410444,613.0808434886994,scvi_normalized,Donor_571__Astrocytes,Donor_571,Astrocytes,15.0,male,PSYCHAD,V3,PSYCHAD-V3,127
572.7497221503947,625.5558887051662,scvi_normalized,Donor_571__Microglia,Donor_571,Microglia,15.0,male,PSYCHAD,V3,PSYCHAD-V3,100
765.5408162404497,533.440592843313,scvi_normalized,Donor_571__OPC,Donor_571,OPC,15.0,male,PSYCHAD,V3,PSYCHAD-V3,104
454.01998386658494,658.5195281073925,scvi_normalized,Donor_571__Oligos,Donor_571,Oligos,15.0,male,PSYCHAD,V3,PSYCHAD-V3,1641
455.9614722972979,654.9492503691977,scvi_normalized,Donor_577__Oligos,Donor_577,Oligos,17.0,male,PSYCHAD,V3,PSYCHAD-V3,766
962.3793304386833,384.22949151573516,scvi_normalized,Donor_594__Inhibitory,Donor_594,Inhibitory,0.25,male,PSYCHAD,V3,PSYCHAD-V3,263
812.6133284316136,524.7686595206956,scvi_normalized,Donor_594__OPC,Donor_594,OPC,0.25,male,PSYCHAD,V3,PSYCHAD-V3,125
664.0109948933565,613.5905823748475,scvi_normalized,Donor_602__Astrocytes,Donor_602,Astrocytes,32.0,male,PSYCHAD,V3,PSYCHAD-V3,167
1126.2136117470654,320.9258816771327,scvi_normalized,Donor_602__Excitatory,Donor_602,Excitatory,32.0,male,PSYCHAD,V3,PSYCHAD-V3,307
935.7341033441868,399.24853657023897,scvi_normalized,Donor_602__Inhibitory,Donor_602,Inhibitory,32.0,male,PSYCHAD,V3,PSYCHAD-V3,139
785.3242019845849,536.7746095609539,scvi_normalized,Donor_602__OPC,Donor_602,OPC,32.0,male,PSYCHAD,V3,PSYCHAD-V3,143
457.43599428821705,662.840185875701,scvi_normalized,Donor_602__Oligos,Donor_602,Oligos,32.0,male,PSYCHAD,V3,PSYCHAD-V3,457
1158.2299031107534,293.3681407077584,scvi_normalized,Donor_605__Excitatory,Donor_605,Excitatory,60.0,male,PSYCHAD,V3,PSYCHAD-V3,496
917.2599395257981,380.3056763117974,scvi_normalized,Donor_605__Inhibitory,Donor_605,Inhibitory,60.0,male,PSYCHAD,V3,PSYCHAD-V3,320
763.9277328585373,542.8131184749094,scvi_normalized,Donor_605__OPC,Donor_605,OPC,60.0,male,PSYCHAD,V3,PSYCHAD-V3,107
441.2339680908175,668.4027831039878,scvi_normalized,Donor_605__Oligos,Donor_605,Oligos,60.0,male,PSYCHAD,V3,PSYCHAD-V3,329
694.6083662158146,607.6748112993727,scvi_normalized,Donor_631__Astrocytes,Donor_631,Astrocytes,16.0,male,PSYCHAD,V3,PSYCHAD-V3,174
630.0655421986448,613.6742088978176,scvi_normalized,Donor_631__Endothelial,Donor_631,Endothelial,16.0,male,PSYCHAD,V3,PSYCHAD-V3,122
1190.8916404172428,294.50376629265077,scvi_normalized,Donor_631__Excitatory,Donor_631,Excitatory,16.0,male,PSYCHAD,V3,PSYCHAD-V3,375
956.8676914343715,383.27748726771574,scvi_normalized,Donor_631__Inhibitory,Donor_631,Inhibitory,16.0,male,PSYCHAD,V3,PSYCHAD-V3,287
804.4099357457134,545.5511218810883,scvi_normalized,Donor_631__OPC,Donor_631,OPC,16.0,male,PSYCHAD,V3,PSYCHAD-V3,151
464.4251317161438,659.7592673425933,scvi_normalized,Donor_631__Oligos,Donor_631,Oligos,16.0,male,PSYCHAD,V3,PSYCHAD-V3,329
679.4215324345781,620.2704580585939,scvi_normalized,Donor_632__Astrocytes,Donor_632,Astrocytes,71.0,male,PSYCHAD,V3,PSYCHAD-V3,243
1187.1639129941423,287.33001279954107,scvi_normalized,Donor_632__Excitatory,Donor_632,Excitatory,71.0,male,PSYCHAD,V3,PSYCHAD-V3,121
957.6810798729052,372.25305105768933,scvi_normalized,Donor_632__Inhibitory,Donor_632,Inhibitory,71.0,male,PSYCHAD,V3,PSYCHAD-V3,224
449.2363201890964,654.0009366322333,scvi_normalized,Donor_632__Oligos,Donor_632,Oligos,71.0,male,PSYCHAD,V3,PSYCHAD-V3,276
1016.3962548434415,390.2511365491331,scvi_normalized,Donor_648__Inhibitory,Donor_648,Inhibitory,0.3333333333333333,male,PSYCHAD,V3,PSYCHAD-V3,249
570.3422475344875,652.304955039324,scvi_normalized,Donor_648__Microglia,Donor_648,Microglia,0.3333333333333333,male,PSYCHAD,V3,PSYCHAD-V3,153
819.0049963454118,527.6878895344021,scvi_normalized,Donor_648__OPC,Donor_648,OPC,0.3333333333333333,male,PSYCHAD,V3,PSYCHAD-V3,279
1135.9740043982906,306.1813213401575,scvi_normalized,Donor_650__Excitatory,Donor_650,Excitatory,73.0,male,PSYCHAD,V3,PSYCHAD-V3,131
443.0548331183161,656.1470332311587,scvi_normalized,Donor_650__Oligos,Donor_650,Oligos,73.0,male,PSYCHAD,V3,PSYCHAD-V3,329
674.314204575413,606.1799609497947,scvi_normalized,Donor_651__Astrocytes,Donor_651,Astrocytes,69.0,male,PSYCHAD,V3,PSYCHAD-V3,243
1187.9023539877976,286.472209690235,scvi_normalized,Donor_65__Excitatory,Donor_65,Excitatory,61.0,female,PSYCHAD,V3,PSYCHAD-V3,207
927.8466289532379,380.39519670946316,scvi_normalized,Donor_65__Inhibitory,Donor_65,Inhibitory,61.0,female,PSYCHAD,V3,PSYCHAD-V3,115
443.6050127395645,655.9192763511708,scvi_normalized,Donor_65__Oligos,Donor_65,Oligos,61.0,female,PSYCHAD,V3,PSYCHAD-V3,273
701.6780721196399,595.107954464715,scvi_normalized,Donor_663__Astrocytes,Donor_663,Astrocytes,38.0,male,PSYCHAD,V3,PSYCHAD-V3,153
639.7108525416661,561.9969054731516,scvi_normalized,Donor_663__Endothelial,Donor_663,Endothelial,38.0,male,PSYCHAD,V3,PSYCHAD-V3,110
967.6488416419061,378.9696264591399,scvi_normalized,Donor_663__Inhibitory,Donor_663,Inhibitory,38.0,male,PSYCHAD,V3,PSYCHAD-V3,210
803.8445829797085,539.5269352924514,scvi_normalized,Donor_663__OPC,Donor_663,OPC,38.0,male,PSYCHAD,V3,PSYCHAD-V3,105
460.8432155609485,657.4378583047112,scvi_normalized,Donor_663__Oligos,Donor_663,Oligos,38.0,male,PSYCHAD,V3,PSYCHAD-V3,146
922.7131290769967,385.51921492701433,scvi_normalized,Donor_666__Inhibitory,Donor_666,Inhibitory,24.0,male,PSYCHAD,V3,PSYCHAD-V3,146
774.0054016968072,543.1543684542365,scvi_normalized,Donor_666__OPC,Donor_666,OPC,24.0,male,PSYCHAD,V3,PSYCHAD-V3,108
435.2993255119428,669.2210351931169,scvi_normalized,Donor_666__Oligos,Donor_666,Oligos,24.0,male,PSYCHAD,V3,PSYCHAD-V3,409
449.71113114352517,667.665743330937,scvi_normalized,Donor_676__Oligos,Donor_676,Oligos,36.0,male,PSYCHAD,V3,PSYCHAD-V3,961
1279.4383799318473,272.7402054232981,scvi_normalized,Donor_693__Excitatory,Donor_693,Excitatory,63.0,female,PSYCHAD,V3,PSYCHAD-V3,112
943.8162574160575,376.3268088817204,scvi_normalized,Donor_696__Inhibitory,Donor_696,Inhibitory,31.0,male,PSYCHAD,V3,PSYCHAD-V3,142
440.78271037758674,651.1383586785016,scvi_normalized,Donor_696__Oligos,Donor_696,Oligos,31.0,male,PSYCHAD,V3,PSYCHAD-V3,218
689.6658503224061,599.39692470847,scvi_normalized,Donor_6__Astrocytes,Donor_6,Astrocytes,18.0,male,PSYCHAD,V3,PSYCHAD-V3,208
1214.078935273603,281.44708985488654,scvi_normalized,Donor_6__Excitatory,Donor_6,Excitatory,18.0,male,PSYCHAD,V3,PSYCHAD-V3,298
951.303527657533,382.3271319379123,scvi_normalized,Donor_6__Inhibitory,Donor_6,Inhibitory,18.0,male,PSYCHAD,V3,PSYCHAD-V3,231
799.8898931549039,540.7386086315242,scvi_normalized,Donor_6__OPC,Donor_6,OPC,18.0,male,PSYCHAD,V3,PSYCHAD-V3,114
454.331107718208,642.8670827470862,scvi_normalized,Donor_6__Oligos,Donor_6,Oligos,18.0,male,PSYCHAD,V3,PSYCHAD-V3,235
683.4972779137318,621.5131559428936,scvi_normalized,Donor_701__Astrocytes,Donor_701,Astrocytes,2.0,female,PSYCHAD,V3,PSYCHAD-V3,498
824.7108168989083,540.8552193488672,scvi_normalized,Donor_701__OPC,Donor_701,OPC,2.0,female,PSYCHAD,V3,PSYCHAD-V3,233
1135.3643963046104,323.73025108028685,scvi_normalized,Donor_715__Excitatory,Donor_715,Excitatory,30.0,male,PSYCHAD,V3,PSYCHAD-V3,171
464.1322388900761,655.4958464539352,scvi_normalized,Donor_715__Oligos,Donor_715,Oligos,30.0,male,PSYCHAD,V3,PSYCHAD-V3,366
665.0471528483595,608.7257664095191,scvi_normalized,Donor_717__Astrocytes,Donor_717,Astrocytes,27.0,male,PSYCHAD,V3,PSYCHAD-V3,255
1209.345916929917,289.9700172076242,scvi_normalized,Donor_717__Excitatory,Donor_717,Excitatory,27.0,male,PSYCHAD,V3,PSYCHAD-V3,589
969.4125359957769,384.0707980391954,scvi_normalized,Donor_717__Inhibitory,Donor_717,Inhibitory,27.0,male,PSYCHAD,V3,PSYCHAD-V3,349
518.5181082422175,627.9350002458684,scvi_normalized,Donor_717__Microglia,Donor_717,Microglia,27.0,male,PSYCHAD,V3,PSYCHAD-V3,103
796.619217810443,538.4827579525495,scvi_normalized,Donor_717__OPC,Donor_717,OPC,27.0,male,PSYCHAD,V3,PSYCHAD-V3,161
458.5513068420511,651.6375010037217,scvi_normalized,Donor_717__Oligos,Donor_717,Oligos,27.0,male,PSYCHAD,V3,PSYCHAD-V3,143
1144.9190247358222,297.52353285095796,scvi_normalized,Donor_72__Excitatory,Donor_72,Excitatory,59.0,male,PSYCHAD,V3,PSYCHAD-V3,138
437.4405495424532,640.9016378876204,scvi_normalized,Donor_72__Oligos,Donor_72,Oligos,59.0,male,PSYCHAD,V3,PSYCHAD-V3,231
650.4940120444604,612.4226279805586,scvi_normalized,Donor_734__Endothelial,Donor_734,Endothelial,2.0,female,PSYCHAD,V3,PSYCHAD-V3,170
974.0360736506377,394.53594924581256,scvi_normalized,Donor_734__Inhibitory,Donor_734,Inhibitory,2.0,female,PSYCHAD,V3,PSYCHAD-V3,418
610.3368371859219,666.0002167914405,scvi_normalized,Donor_734__Microglia,Donor_734,Microglia,2.0,female,PSYCHAD,V3,PSYCHAD-V3,101
1168.6801326660961,292.18613946811894,scvi_normalized,Donor_737__Excitatory,Donor_737,Excitatory,30.0,female,PSYCHAD,V3,PSYCHAD-V3,472
924.6098056787841,382.210760295949,scvi_normalized,Donor_737__Inhibitory,Donor_737,Inhibitory,30.0,female,PSYCHAD,V3,PSYCHAD-V3,261
471.50473605147687,629.7001815502513,scvi_normalized,Donor_737__Oligos,Donor_737,Oligos,30.0,female,PSYCHAD,V3,PSYCHAD-V3,221
1200.0638145018863,285.84840523982865,scvi_normalized,Donor_746__Excitatory,Donor_746,Excitatory,51.0,male,PSYCHAD,V3,PSYCHAD-V3,269
932.4852759167385,384.01729067474,scvi_normalized,Donor_746__Inhibitory,Donor_746,Inhibitory,51.0,male,PSYCHAD,V3,PSYCHAD-V3,153
453.17969568565667,644.8293015170973,scvi_normalized,Donor_746__Oligos,Donor_746,Oligos,51.0,male,PSYCHAD,V3,PSYCHAD-V3,158
611.299348932741,648.7406670503013,scvi_normalized,Donor_749__Astrocytes,Donor_749,Astrocytes,48.0,female,PSYCHAD,V3,PSYCHAD-V3,186
684.7104566888787,604.4036595766179,scvi_normalized,Donor_751__Astrocytes,Donor_751,Astrocytes,23.0,male,PSYCHAD,V3,PSYCHAD-V3,467
616.6083709252983,629.007663424633,scvi_normalized,Donor_751__Endothelial,Donor_751,Endothelial,23.0,male,PSYCHAD,V3,PSYCHAD-V3,157
684.7074278557373,605.9986628391548,scvi_normalized,Donor_752__Astrocytes,Donor_752,Astrocytes,20.0,male,PSYCHAD,V3,PSYCHAD-V3,165
632.2479997327628,574.669568539352,scvi_normalized,Donor_752__Endothelial,Donor_752,Endothelial,20.0,male,PSYCHAD,V3,PSYCHAD-V3,127
1211.6797120799636,291.8412150540694,scvi_normalized,Donor_752__Excitatory,Donor_752,Excitatory,20.0,male,PSYCHAD,V3,PSYCHAD-V3,261
945.9250685028646,384.1054576876128,scvi_normalized,Donor_752__Inhibitory,Donor_752,Inhibitory,20.0,male,PSYCHAD,V3,PSYCHAD-V3,439
561.2752506027329,638.2740041530157,scvi_normalized,Donor_752__Microglia,Donor_752,Microglia,20.0,male,PSYCHAD,V3,PSYCHAD-V3,126
613.9048272697704,682.7942856334471,scvi_normalized,Donor_776__Astrocytes,Donor_776,Astrocytes,38.0,male,PSYCHAD,V3,PSYCHAD-V3,208
1156.3362259535734,289.45756988818084,scvi_normalized,Donor_776__Excitatory,Donor_776,Excitatory,38.0,male,PSYCHAD,V3,PSYCHAD-V3,113
913.3324498692111,377.2709644327053,scvi_normalized,Donor_776__Inhibitory,Donor_776,Inhibitory,38.0,male,PSYCHAD,V3,PSYCHAD-V3,155
456.77904223164444,636.987748111523,scvi_normalized,Donor_776__Oligos,Donor_776,Oligos,38.0,male,PSYCHAD,V3,PSYCHAD-V3,142
1128.1300181951146,324.72418700189587,scvi_normalized,Donor_781__Excitatory,Donor_781,Excitatory,15.0,male,PSYCHAD,V3,PSYCHAD-V3,202
682.7534228303563,628.8202291781098,scvi_normalized,Donor_7__Astrocytes,Donor_7,Astrocytes,75.0,male,PSYCHAD,V3,PSYCHAD-V3,258
1213.1366834647508,296.1826932056823,scvi_normalized,Donor_7__Excitatory,Donor_7,Excitatory,75.0,male,PSYCHAD,V3,PSYCHAD-V3,274
967.5041956517244,388.4017020975377,scvi_normalized,Donor_7__Inhibitory,Donor_7,Inhibitory,75.0,male,PSYCHAD,V3,PSYCHAD-V3,121
685.4624577919167,614.047981156846,scvi_normalized,Donor_804__Astrocytes,Donor_804,Astrocytes,15.0,female,PSYCHAD,V3,PSYCHAD-V3,161
1133.2898640081419,324.57534064549884,scvi_normalized,Donor_804__Excitatory,Donor_804,Excitatory,15.0,female,PSYCHAD,V3,PSYCHAD-V3,115
955.2752301156895,389.29354863915034,scvi_normalized,Donor_804__Inhibitory,Donor_804,Inhibitory,15.0,female,PSYCHAD,V3,PSYCHAD-V3,103
805.2362693135132,537.6886269986393,scvi_normalized,Donor_804__OPC,Donor_804,OPC,15.0,female,PSYCHAD,V3,PSYCHAD-V3,128
460.4558901105482,642.4047347358991,scvi_normalized,Donor_804__Oligos,Donor_804,Oligos,15.0,female,PSYCHAD,V3,PSYCHAD-V3,890
1197.8026134749073,288.31776386451764,scvi_normalized,Donor_805__Excitatory,Donor_805,Excitatory,42.0,male,PSYCHAD,V3,PSYCHAD-V3,464
945.7397965704936,380.2846939148854,scvi_normalized,Donor_805__Inhibitory,Donor_805,Inhibitory,42.0,male,PSYCHAD,V3,PSYCHAD-V3,474
801.940616062523,535.4067552486817,scvi_normalized,Donor_805__OPC,Donor_805,OPC,42.0,male,PSYCHAD,V3,PSYCHAD-V3,184
507.40392946401863,630.5089668907287,scvi_normalized,Donor_805__Oligos,Donor_805,Oligos,42.0,male,PSYCHAD,V3,PSYCHAD-V3,228
708.7372581986593,607.621055365632,scvi_normalized,Donor_811__Astrocytes,Donor_811,Astrocytes,21.0,male,PSYCHAD,V3,PSYCHAD-V3,216
652.3616917501397,581.8706274966307,scvi_normalized,Donor_811__Endothelial,Donor_811,Endothelial,21.0,male,PSYCHAD,V3,PSYCHAD-V3,159
1233.424552846699,284.4009162233879,scvi_normalized,Donor_811__Excitatory,Donor_811,Excitatory,21.0,male,PSYCHAD,V3,PSYCHAD-V3,278
971.223099011675,380.94051879310206,scvi_normalized,Donor_811__Inhibitory,Donor_811,Inhibitory,21.0,male,PSYCHAD,V3,PSYCHAD-V3,379
450.4841484540974,667.4884241514414,scvi_normalized,Donor_812__Oligos,Donor_812,Oligos,62.0,female,PSYCHAD,V3,PSYCHAD-V3,571
586.5692400558726,689.967032183352,scvi_normalized,Donor_815__Astrocytes,Donor_815,Astrocytes,34.0,male,PSYCHAD,V3,PSYCHAD-V3,491
583.2086062697595,620.3142600459358,scvi_normalized,Donor_815__Endothelial,Donor_815,Endothelial,34.0,male,PSYCHAD,V3,PSYCHAD-V3,128
1067.1786061825985,319.70449970917923,scvi_normalized,Donor_815__Excitatory,Donor_815,Excitatory,34.0,male,PSYCHAD,V3,PSYCHAD-V3,317
886.4836907839286,391.9210718953906,scvi_normalized,Donor_815__Inhibitory,Donor_815,Inhibitory,34.0,male,PSYCHAD,V3,PSYCHAD-V3,288
557.8536561182912,698.9167782702209,scvi_normalized,Donor_815__Microglia,Donor_815,Microglia,34.0,male,PSYCHAD,V3,PSYCHAD-V3,138
721.7159341718516,559.9987777936558,scvi_normalized,Donor_815__OPC,Donor_815,OPC,34.0,male,PSYCHAD,V3,PSYCHAD-V3,165
468.5824207789947,630.3317011901075,scvi_normalized,Donor_815__Oligos,Donor_815,Oligos,34.0,male,PSYCHAD,V3,PSYCHAD-V3,591
489.1194964050872,707.1809997707637,scvi_normalized,Donor_822__Oligos,Donor_822,Oligos,14.0,male,PSYCHAD,V3,PSYCHAD-V3,162
450.23280820451237,638.3230412882418,scvi_normalized,Donor_833__Oligos,Donor_833,Oligos,20.0,male,PSYCHAD,V3,PSYCHAD-V3,368
926.6920416990484,377.6036153981461,scvi_normalized,Donor_83__Inhibitory,Donor_83,Inhibitory,6.0,female,PSYCHAD,V3,PSYCHAD-V3,255
517.4684441472617,649.2938914878207,scvi_normalized,Donor_83__Microglia,Donor_83,Microglia,6.0,female,PSYCHAD,V3,PSYCHAD-V3,164
720.289575938218,551.8370659212654,scvi_normalized,Donor_83__OPC,Donor_83,OPC,6.0,female,PSYCHAD,V3,PSYCHAD-V3,136
906.9650207276717,383.4671571976171,scvi_normalized,Donor_848__Inhibitory,Donor_848,Inhibitory,66.0,male,PSYCHAD,V3,PSYCHAD-V3,130
477.9742727644694,631.6779287549784,scvi_normalized,Donor_848__Oligos,Donor_848,Oligos,66.0,male,PSYCHAD,V3,PSYCHAD-V3,633
1167.004395939928,280.741047970265,scvi_normalized,Donor_84__Excitatory,Donor_84,Excitatory,27.0,male,PSYCHAD,V3,PSYCHAD-V3,821
895.020653477472,380.0012499344723,scvi_normalized,Donor_84__Inhibitory,Donor_84,Inhibitory,27.0,male,PSYCHAD,V3,PSYCHAD-V3,530
690.4045491158299,598.8120619491788,scvi_normalized,Donor_856__Astrocytes,Donor_856,Astrocytes,24.0,male,PSYCHAD,V3,PSYCHAD-V3,203
637.4029486660713,565.6083943572769,scvi_normalized,Donor_856__Endothelial,Donor_856,Endothelial,24.0,male,PSYCHAD,V3,PSYCHAD-V3,117
1205.241175833355,279.6588629765414,scvi_normalized,Donor_856__Excitatory,Donor_856,Excitatory,24.0,male,PSYCHAD,V3,PSYCHAD-V3,502
935.0962386653858,380.61531775765104,scvi_normalized,Donor_856__Inhibitory,Donor_856,Inhibitory,24.0,male,PSYCHAD,V3,PSYCHAD-V3,367
568.421246424822,621.6553909372664,scvi_normalized,Donor_856__Microglia,Donor_856,Microglia,24.0,male,PSYCHAD,V3,PSYCHAD-V3,102
790.6219821215088,532.3089928564375,scvi_normalized,Donor_856__OPC,Donor_856,OPC,24.0,male,PSYCHAD,V3,PSYCHAD-V3,121
460.025089042448,654.3622695500151,scvi_normalized,Donor_856__Oligos,Donor_856,Oligos,24.0,male,PSYCHAD,V3,PSYCHAD-V3,330
1172.8180565515327,279.1007378894801,scvi_normalized,Donor_871__Excitatory,Donor_871,Excitatory,28.0,male,PSYCHAD,V3,PSYCHAD-V3,188
912.364935852711,375.16681572481764,scvi_normalized,Donor_871__Inhibitory,Donor_871,Inhibitory,28.0,male,PSYCHAD,V3,PSYCHAD-V3,122
450.1082358488509,660.6925726422728,scvi_normalized,Donor_871__Oligos,Donor_871,Oligos,28.0,male,PSYCHAD,V3,PSYCHAD-V3,172
689.8951196875245,602.6337303416311,scvi_normalized,Donor_882__Astrocytes,Donor_882,Astrocytes,34.0,female,PSYCHAD,V3,PSYCHAD-V3,167
1215.4628884338965,307.7238362616365,scvi_normalized,Donor_882__Excitatory,Donor_882,Excitatory,34.0,female,PSYCHAD,V3,PSYCHAD-V3,160
985.8433969496984,394.649580823818,scvi_normalized,Donor_882__Inhibitory,Donor_882,Inhibitory,34.0,female,PSYCHAD,V3,PSYCHAD-V3,183
821.7749426875897,542.9044812253156,scvi_normalized,Donor_882__OPC,Donor_882,OPC,34.0,female,PSYCHAD,V3,PSYCHAD-V3,100
677.5808404872952,599.7302964031901,scvi_normalized,Donor_897__Astrocytes,Donor_897,Astrocytes,75.0,male,PSYCHAD,V3,PSYCHAD-V3,221
1155.9985778278342,307.8192735049527,scvi_normalized,Donor_897__Excitatory,Donor_897,Excitatory,75.0,male,PSYCHAD,V3,PSYCHAD-V3,298
933.0834463592021,392.02982987303966,scvi_normalized,Donor_897__Inhibitory,Donor_897,Inhibitory,75.0,male,PSYCHAD,V3,PSYCHAD-V3,265
467.7156977570691,642.596592254753,scvi_normalized,Donor_897__Oligos,Donor_897,Oligos,75.0,male,PSYCHAD,V3,PSYCHAD-V3,522
956.6499176637512,398.4176816230838,scvi_normalized,Donor_899__Inhibitory,Donor_899,Inhibitory,35.0,male,PSYCHAD,V3,PSYCHAD-V3,113
444.0343395342395,691.0823434516944,scvi_normalized,Donor_899__Oligos,Donor_899,Oligos,35.0,male,PSYCHAD,V3,PSYCHAD-V3,1167
1187.1646792646075,302.0744944384761,scvi_normalized,Donor_907__Excitatory,Donor_907,Excitatory,35.0,male,PSYCHAD,V3,PSYCHAD-V3,107
959.9708067564834,391.95720612317666,scvi_normalized,Donor_907__Inhibitory,Donor_907,Inhibitory,35.0,male,PSYCHAD,V3,PSYCHAD-V3,168
492.0853208352969,651.3047542463371,scvi_normalized,Donor_907__Oligos,Donor_907,Oligos,35.0,male,PSYCHAD,V3,PSYCHAD-V3,138
653.673832842265,594.8173081641718,scvi_normalized,Donor_915__Astrocytes,Donor_915,Astrocytes,29.0,male,PSYCHAD,V3,PSYCHAD-V3,101
1147.7563962501413,291.7178638476296,scvi_normalized,Donor_915__Excitatory,Donor_915,Excitatory,29.0,male,PSYCHAD,V3,PSYCHAD-V3,584
906.4958842063367,381.3014549464642,scvi_normalized,Donor_915__Inhibitory,Donor_915,Inhibitory,29.0,male,PSYCHAD,V3,PSYCHAD-V3,357
557.7443029897638,627.5743477714304,scvi_normalized,Donor_915__Microglia,Donor_915,Microglia,29.0,male,PSYCHAD,V3,PSYCHAD-V3,110
769.3161525947746,538.7578023235353,scvi_normalized,Donor_915__OPC,Donor_915,OPC,29.0,male,PSYCHAD,V3,PSYCHAD-V3,149
450.54801128659255,651.2498991126535,scvi_normalized,Donor_915__Oligos,Donor_915,Oligos,29.0,male,PSYCHAD,V3,PSYCHAD-V3,477
695.0264734165515,637.8802094825712,scvi_normalized,Donor_926__Astrocytes,Donor_926,Astrocytes,48.0,male,PSYCHAD,V3,PSYCHAD-V3,149
460.8454573659615,664.7597495088149,scvi_normalized,Donor_926__Oligos,Donor_926,Oligos,48.0,male,PSYCHAD,V3,PSYCHAD-V3,725
639.3537074924077,652.1070916594899,scvi_normalized,Donor_932__Astrocytes,Donor_932,Astrocytes,62.0,male,PSYCHAD,V3,PSYCHAD-V3,155
1194.802905768574,282.326132054315,scvi_normalized,Donor_932__Excitatory,Donor_932,Excitatory,62.0,male,PSYCHAD,V3,PSYCHAD-V3,117
944.8006192687934,380.19453784956147,scvi_normalized,Donor_932__Inhibitory,Donor_932,Inhibitory,62.0,male,PSYCHAD,V3,PSYCHAD-V3,127
552.271879209885,653.9904193746371,scvi_normalized,Donor_932__Microglia,Donor_932,Microglia,62.0,male,PSYCHAD,V3,PSYCHAD-V3,106
458.4792758096615,639.7665850762432,scvi_normalized,Donor_932__Oligos,Donor_932,Oligos,62.0,male,PSYCHAD,V3,PSYCHAD-V3,672
704.359279197546,596.6371463231213,scvi_normalized,Donor_93__Astrocytes,Donor_93,Astrocytes,31.0,male,PSYCHAD,V3,PSYCHAD-V3,151
1184.4437322534695,294.67244478926625,scvi_normalized,Donor_93__Excitatory,Donor_93,Excitatory,31.0,male,PSYCHAD,V3,PSYCHAD-V3,557
939.7227868066134,386.6592406593096,scvi_normalized,Donor_93__Inhibitory,Donor_93,Inhibitory,31.0,male,PSYCHAD,V3,PSYCHAD-V3,247
482.6899620773491,624.5729760330443,scvi_normalized,Donor_93__Oligos,Donor_93,Oligos,31.0,male,PSYCHAD,V3,PSYCHAD-V3,504
440.37700619011355,646.2144260829621,scvi_normalized,Donor_94__Oligos,Donor_94,Oligos,66.0,male,PSYCHAD,V3,PSYCHAD-V3,122
697.8472538391035,610.9889467059835,scvi_normalized,Donor_950__Astrocytes,Donor_950,Astrocytes,16.0,male,PSYCHAD,V3,PSYCHAD-V3,166
648.8935532418011,594.7631937788726,scvi_normalized,Donor_950__Endothelial,Donor_950,Endothelial,16.0,male,PSYCHAD,V3,PSYCHAD-V3,164
1201.4094172634725,292.25062129332974,scvi_normalized,Donor_950__Excitatory,Donor_950,Excitatory,16.0,male,PSYCHAD,V3,PSYCHAD-V3,341
952.8621069399838,381.14087401274276,scvi_normalized,Donor_950__Inhibitory,Donor_950,Inhibitory,16.0,male,PSYCHAD,V3,PSYCHAD-V3,370
580.8709122530377,636.7045546391922,scvi_normalized,Donor_950__Microglia,Donor_950,Microglia,16.0,male,PSYCHAD,V3,PSYCHAD-V3,118
812.0619625520718,541.3673076256779,scvi_normalized,Donor_950__OPC,Donor_950,OPC,16.0,male,PSYCHAD,V3,PSYCHAD-V3,196
678.0458347749507,607.5254660353739,scvi_normalized,Donor_957__Astrocytes,Donor_957,Astrocytes,31.0,male,PSYCHAD,V3,PSYCHAD-V3,109
