,SLC17A7|EN,SATB2|EN,RBFOX3|EN,GAD1|IN,GAD2|IN,AQP4|Astro,GFAP|Astro,PLP1|Oligo,MOBP|Oligo,PDGFRA|OPC,CSF1R|Micro,DCX|Immature,subtype,age_years,cohort,n_cells,agebin,EN_marker_mean,contam_marker_mean,EN_minus_contam
Donor_1194__EN_L3_5_IT_1,4.729493108995423,6.231104148870454,5.8740105012315995,1.3845471583148563,1.3845471583148563,1.9439130964613918,0.9148932139328809,4.457841101891525,3.154769410037402,0.0,0.0,3.154769410037402,EN_L3_5_IT_1,13.0,PsychAD-V3,25,10-20,5.6115359196991585,1.6550638923691139,3.9564720273300447
Donor_1194__EN_L3_5_IT_2,4.410691513784703,6.224215405289186,6.059037821954339,1.2468778597906593,1.8648267891395485,2.0722274968354175,0.6890312439404713,4.077866628733382,3.105634490585847,0.6890312439404713,0.0,3.4885096457578397,EN_L3_5_IT_2,13.0,PsychAD-V3,72,10-20,5.5646482470094085,1.7181869691207245,3.846461277888684
Donor_1194__EN_L3_5_IT_3,4.595597111683169,6.07033387540804,6.778281639165999,1.8814425002308497,1.1269120198140372,1.1269120198140372,0.8716034764354135,3.9055208071864516,2.306559017840811,0.8716034764354135,1.1269120198140372,3.2323041552218785,EN_L3_5_IT_3,13.0,PsychAD-V3,46,10-20,5.814737542085736,1.6521831671963816,4.162554374889355
Donor_1196__EN_L2_3_IT,4.276387611089827,6.103572845062203,6.214956468023143,1.5805457219585959,0.9333611579952813,2.591092262630623,1.3425804441111564,4.217522950064898,2.665353819048985,0.41498463025106835,0.5718386114156478,3.9246337626912653,EN_L2_3_IT,18.0,PsychAD-V3,144,10-20,5.531638974725058,1.7896599496845318,3.7419790250405263
Donor_1196__EN_L3_5_IT_2,4.435349983793398,6.249910070205559,5.773615272829758,2.421465940129614,1.8133869958083422,2.3005392532617646,1.5786454402076293,4.0282077821379785,3.5733410809410597,1.2713293390008884,0.0,3.5733410809410597,EN_L3_5_IT_2,18.0,PsychAD-V3,39,10-20,5.486291775609573,2.1233644789359096,3.362927296673663
Donor_1196__EN_L3_5_IT_3,4.24649940170276,5.813259227339438,6.720329700497553,2.0872371091997697,1.5110097850989825,1.8400663725833488,0.0,4.220900535284087,2.7163633187291163,0.0,1.0172764350683938,3.592176940737478,EN_L3_5_IT_3,18.0,PsychAD-V3,22,10-20,5.59336277651325,1.6741066944954623,3.919256082017788
Donor_1200__EN_L2_3_IT,3.9020343499701555,6.032149861822559,6.324477350872097,1.9098955798305903,1.5937311606038058,2.0705278841251324,1.5668109121406453,4.142640326685887,2.946624325657438,0.23227928140346255,1.0403840900320298,4.260042883170078,EN_L2_3_IT,57.0,PsychAD-V3,232,20+,5.419553854221604,1.937861695059874,3.4816921591617302
Donor_1200__EN_L3_5_IT_3,4.217782238593265,6.041392968864615,6.4377880208340725,1.2802083335842314,1.081141162949002,0.5003796194145447,1.4461507774927098,3.8523506329214916,2.8468657191185773,0.5003796194145447,0.8323413758128955,3.620692885939868,EN_L3_5_IT_3,57.0,PsychAD-V3,37,20+,5.565654409430651,1.5424771550884995,4.023177254342151
Donor_1200__EN_L6_IT_1,4.315599684543543,6.0656797990253795,6.320704575610172,1.115674249028122,1.4054687424237235,1.6298776077022323,1.115674249028122,4.032360572899863,2.731856260581777,0.0,0.0,4.329209996284253,EN_L6_IT_1,57.0,PsychAD-V3,25,20+,5.567328019726365,1.50386396020798,4.0634640595183855
Donor_1201__EN_L2_3_IT,4.106944197855342,6.1578185661469975,6.4188946643590405,1.6121906076771664,1.6121906076771664,2.2002826603938432,1.5190331357768105,3.9652451595922336,2.8874275056361056,0.0,0.8492648441679961,3.790073543215507,EN_L2_3_IT,41.0,PsychAD-V3,62,20+,5.5612191427871265,1.8307043151151652,3.7305148276719615
Donor_1204__EN_L2_3_IT,4.147470298415272,6.022563655097192,6.834736381449116,1.9725917912509423,1.8305133622473126,2.2486103258529955,2.2783148860883333,3.8356734341113095,2.6690313385808526,0.9256533368891691,0.3894027184015801,3.908973269333875,EN_L2_3_IT,18.0,PsychAD-V3,454,10-20,5.668256778320527,2.018723899177812,3.649532879142715
Donor_1204__EN_L3_5_IT_2,4.477009658840484,6.105419229186206,6.553562257975582,1.2484370128863609,1.2484370128863609,1.7867106981071526,2.134719610534412,3.92588324992638,2.7669070586794713,0.0,1.2484370128863609,2.912037735361195,EN_L3_5_IT_2,18.0,PsychAD-V3,20,10-20,5.711997048667424,1.7949414569883124,3.9170555916791114
Donor_1204__EN_L3_5_IT_3,4.386342072214275,5.942327100240011,7.258498330980284,2.015405418865398,2.1752655350180996,1.825035487915751,1.2813525282574458,4.018752446515372,2.63959560387643,0.8332368026420103,0.0,2.955459764261597,EN_L3_5_IT_3,18.0,PsychAD-V3,32,10-20,5.862389167811524,1.8485804778863135,4.01380868992521
Donor_1211__EN_L2_3_IT,4.194889494483571,5.963657464278485,6.215886735362473,1.9143999056201206,1.1978984585811887,2.3275301170367304,1.6189935219240912,3.6225276487496276,2.619022820462938,0.45633990521871776,1.0060803064088575,4.168393022770781,EN_L2_3_IT,18.0,PsychAD-V3,36,10-20,5.458144564708177,1.845349085500284,3.612795479207893
Donor_1211__EN_L3_5_IT_1,4.588346442917535,6.411059659954997,5.680155870782391,1.4206311027112768,0.0,1.7421486741460634,1.9850572914362927,3.873198663928002,2.905179752324707,0.0,0.0,3.063776799883141,EN_L3_5_IT_1,18.0,PsychAD-V3,20,10-20,5.559853991218308,1.4907769355682925,4.069077055650015
Donor_1211__EN_L3_5_IT_2,4.416519932235115,6.265172205471611,5.8638896113409915,1.9409174245563203,1.2687734642445265,1.9409174245563203,0.9948523991587066,3.985906718029562,2.9830307831947787,1.2687734642445265,0.9948523991587066,3.3714720970243177,EN_L3_5_IT_2,18.0,PsychAD-V3,35,10-20,5.515193916349239,1.9222530096429307,3.5929409067063087
Donor_1211__EN_L3_5_IT_3,4.235954579510448,5.89773222939741,6.613476414226641,1.2419748832748616,1.2419748832748616,1.3539912075390872,1.6300391231196318,3.591681088868686,2.9687892897249117,0.8025495611280049,0.8025495611280049,2.8091305334736214,EN_L3_5_IT_3,18.0,PsychAD-V3,63,10-20,5.582387741044833,1.7041936997572564,3.8781940412875766
Donor_1211__EN_L6_CT,4.34473304285156,5.563340498345303,6.493334960273635,1.831990502468147,2.0225913202021473,1.596298099432431,2.182614070093946,3.928681912879269,2.54977262215712,0.0,1.2873448596932429,3.630300554620838,EN_L6_CT,18.0,PsychAD-V3,22,10-20,5.467136167156833,1.9249116733657878,3.5422244937910454
Donor_1211__EN_L6_IT_1,4.4732379630908135,6.112637838972145,6.610389172239958,1.098407441749362,1.098407441749362,1.734348003095425,0.8471222798832345,3.2448978210237414,2.6146749794721105,0.0,0.0,4.007031486979528,EN_L6_IT_1,18.0,PsychAD-V3,31,10-20,5.732088324767639,1.3297322458716545,4.402356078895984
Donor_1216__EN_L2_3_IT,4.109041773055167,5.948775679584732,5.803099501188373,1.4013051660156617,1.2735732167216232,2.8124260906920067,0.9283173476291824,3.062461610273582,2.3205712081354655,0.29846150354296114,1.29285027031049,4.005631118482169,EN_L2_3_IT,37.0,PsychAD-V3,445,20+,5.286972317942758,1.6737458016651217,3.6132265162776362
Donor_1216__EN_L3_5_IT_1,4.319591494241644,6.218021613832358,5.253744458057621,0.45417120120181714,0.7653446658294943,1.7225774278803265,1.193761963012121,3.1032450148914856,2.377019713152151,0.0,0.7653446658294943,3.7332694552523344,EN_L3_5_IT_1,37.0,PsychAD-V3,68,20+,5.263785855377208,1.2976830814746112,3.9661027739025965
Donor_1216__EN_L3_5_IT_2,4.495382077580023,6.092369030912049,5.567839361149638,1.832297525306578,1.548547100690682,2.414817831382585,1.0481309209243344,2.8719155050956995,2.9556615670976054,0.269048914708956,1.244083479262838,3.327140513096605,EN_L3_5_IT_2,37.0,PsychAD-V3,141,20+,5.385196823213903,1.7730628555586596,3.612133967655243
Donor_1216__EN_L3_5_IT_3,4.381123720521746,5.811302888782455,6.121295240747658,1.5127867389667489,1.3432539086511088,1.8965670011827904,1.138991920691876,2.828917921442581,2.42162540852653,0.0,1.0187323686198073,3.0856754818347887,EN_L3_5_IT_3,37.0,PsychAD-V3,93,20+,5.4379072833506195,1.5201094085101803,3.9177978748404394
Donor_122__EN_L6B,4.216711393755276,7.191419646408533,6.10465179601076,1.1950724489339597,2.068303664570657,1.1950724489339597,2.323875678774093,3.9887494583736345,1.724121792767427,0.0,0.0,5.270529628470483,EN_L6B,0.08333333333333333,PsychAD-V3,23,<5,5.837594278724857,1.5618994365442163,4.27569484218064
Donor_1230__EN_L2_3_IT,4.0967932090846135,6.048775396552886,6.417182996726201,1.7137577167600393,1.6643318680464825,2.229654321656474,1.3721886530386647,3.9379865972852675,2.4826533786237706,0.4287048692408703,0.8493684253855056,4.283010667489365,EN_L2_3_IT,37.0,PsychAD-V3,79,20+,5.5209172007879,1.8348307287546346,3.6860864720332653
Donor_1230__EN_L3_5_IT_2,4.386948007169305,6.018345291588403,6.245487640302995,1.3269640846971056,1.046050790916855,2.325514156972672,1.8046044112950697,3.659732585708829,2.8423418011034127,0.6539873225005126,1.046050790916855,3.3727092765931426,EN_L3_5_IT_2,37.0,PsychAD-V3,54,20+,5.550260313020234,1.838155743013914,3.7121045700063204
Donor_1230__EN_L3_5_IT_3,4.228988128723301,5.732881471269065,6.745759628733312,1.8351368035299314,1.6195392290751824,1.8977798996108994,1.3443086102852302,3.9203740965289677,2.5453125303333897,0.7953556761498775,0.963290728675398,2.771827268809946,EN_L3_5_IT_3,37.0,PsychAD-V3,47,20+,5.569209742908559,1.86513719677361,3.7040725461349497
Donor_1230__EN_L6B,4.39415995591761,6.350842696724906,6.638088355017326,1.1449326675114537,2.0050801775573937,1.664770353190919,1.1449326675114537,3.4787560849537416,2.3976290815520236,0.5388745052070936,0.8871309616974455,3.917434036120887,EN_L6B,37.0,PsychAD-V3,23,20+,5.794363669219948,1.6577633123976907,4.136600356822257
Donor_1230__EN_L6_IT_1,4.522522596575205,6.0222130099556495,6.7368114881079375,1.9560259974361662,1.475420091144064,1.8557659468793548,1.1064889975399828,3.7412119839187934,2.6735615507992496,0.5155590902677906,0.8540531165389876,3.9168898814422417,EN_L6_IT_1,37.0,PsychAD-V3,28,20+,5.76051569821293,1.7722608468155485,3.9882548513973815
Donor_1235__EN_L2_3_IT,4.51476361404866,5.889653630762929,6.152596595029629,1.9600921045625999,1.7182897580179295,2.2791857157002995,1.784438493284755,3.8847772143867565,2.154662205766424,0.5667319064611305,0.5667319064611305,3.6065133139810412,EN_L2_3_IT,15.0,PsychAD-V3,88,10-20,5.519004613280406,1.8643636630801284,3.6546409502002772
Donor_1235__EN_L3_5_IT_2,4.659458462100624,5.998137274495376,5.949766314395581,1.2169264405059892,1.2169264405059892,2.3520580690283914,1.2169264405059892,4.404411241590042,1.7498233102341845,0.0,0.0,2.7252846943007647,EN_L3_5_IT_2,15.0,PsychAD-V3,20,10-20,5.535787350330527,1.5196339927963232,4.016153357534204
Donor_1235__EN_L3_5_IT_3,4.81393310899785,5.7253424203717564,6.613275655928019,2.033677020667804,2.033677020667804,1.8427231486979503,2.1939483338030694,3.832254823791318,2.1939483338030694,0.0,0.8451929364074136,2.453365764427085,EN_L3_5_IT_3,15.0,PsychAD-V3,32,10-20,5.717517061765875,1.8719277022298035,3.8455893595360715
Donor_1242__EN_L2_3_IT,4.3926644366589205,6.046675375357504,5.975897573820833,1.7504778054809065,1.624864521832526,2.2507941021618336,1.6896422054431386,3.715951887414353,2.582728310049775,0.5185686757049277,1.2174840519923118,4.085093211033497,EN_L2_3_IT,26.0,PsychAD-V3,59,20+,5.471745795279086,1.9188139450099717,3.5529318502691147
Donor_1242__EN_L3_5_IT_1,4.83569793757627,6.457846802771859,5.428644142478446,1.683317155375962,1.455712659092896,2.0248633658585202,1.8686016581289195,3.7782171314706745,2.481438958169405,0.7399572793389739,1.455712659092896,3.873726506578606,EN_L3_5_IT_1,26.0,PsychAD-V3,26,20+,5.574062960942192,1.9359776083160307,3.6380853526261614
Donor_1242__EN_L3_5_IT_2,4.822218227267392,6.198070915956431,5.915450125556982,1.9381382755757752,0.963778688826114,2.6371033823326377,1.9381382755757752,3.813821119026242,2.845829850032397,0.963778688826114,1.1512401295807444,3.2735463766706974,EN_L3_5_IT_2,26.0,PsychAD-V3,54,20+,5.6452464229269355,2.0314785512219746,3.613767871704961
Donor_1242__EN_L3_5_IT_3,4.763061457855412,5.940584769748442,6.377493672188595,1.7668010343873974,1.231408389675234,1.6407321362314484,1.8243366042323765,3.822287791792272,2.463337509031357,0.712820532416714,1.0053610570323908,3.0327866807983352,EN_L3_5_IT_3,26.0,PsychAD-V3,63,20+,5.693713299930817,1.8083856318498985,3.8853276680809183
Donor_1286__EN_L2_3_IT,4.25089279818796,6.24594698285808,5.637907397596643,0.4949673787440225,0.8245654763819468,2.361483130745572,1.0720404209875034,3.767444574644966,2.1616361666794375,0.4949673787440225,0.0,4.675757479358321,EN_L2_3_IT,27.0,PsychAD-V3,43,20+,5.378249059547561,1.3971380658659338,3.981110993681627
Donor_1293__EN_L2_3_IT,4.142497114065337,5.985221705166272,6.005365958249789,1.8964387527483673,1.480985258161329,2.5994755377824292,1.5171144981380948,4.162844657324284,2.6913026772924034,0.3956336996489342,0.96231535198343,4.185251410607951,EN_L2_3_IT,36.0,PsychAD-V3,248,20+,5.377694925827133,1.963263804134909,3.414431121692224
Donor_1293__EN_L3_5_IT_1,4.325992196381365,6.106673506838164,5.743010210966172,2.722429194617777,1.0214271586758312,2.092927880053482,1.0214271586758312,4.325992196381365,2.722429194617777,0.0,0.0,3.548638522532034,EN_L3_5_IT_1,36.0,PsychAD-V3,26,20+,5.391891971395233,1.7383290978777581,3.6535628735174748
Donor_1293__EN_L3_5_IT_2,4.560495227476942,6.180361512024795,5.81252031028141,2.1844660051142943,2.5067965300138653,1.8920251273852924,1.1796129777593927,4.408085843900861,3.249764392882866,0.0,0.7545044589515577,3.4825810065042,EN_L3_5_IT_2,36.0,PsychAD-V3,51,20+,5.517792349927716,2.0219069170010164,3.4958854329266997
Donor_1293__EN_L3_5_IT_3,4.281429362232596,5.87844297932217,6.337218546928063,2.078752230574709,2.189089995918455,2.3346633609569505,1.3344206258166322,4.33781954272118,2.7379503032430477,0.3827416486449872,0.6588653780685373,3.3982111929954613,EN_L3_5_IT_3,36.0,PsychAD-V3,88,20+,5.499030296160943,2.0067878857430625,3.4922424104178806
Donor_1293__EN_L6B,4.578541491685669,5.94995376278887,6.23248642407191,1.6351524889452955,1.8728765210861111,2.5945619840142196,1.6351524889452955,4.1423980048345745,2.4860704705763212,1.3226870049460608,1.3226870049460608,4.185206942936273,EN_L6B,36.0,PsychAD-V3,24,20+,5.586993892848817,2.1264482460367424,3.4605456468120743
Donor_1293__EN_L6_IT_1,4.401070149172993,6.102931473907779,6.222942902812835,1.6632361295984397,1.7899385783505624,2.395908681856473,1.7899385783505624,4.165620445677687,2.770539986694416,0.0,0.8860182045343019,3.9435909012368056,EN_L6_IT_1,36.0,PsychAD-V3,49,20+,5.575648175297869,1.9326500756328056,3.6429980996650633
Donor_1294__EN_L2_3_IT,4.4869563888987,5.976217762532592,6.177525252265943,2.173581607101322,1.1517763842975286,2.31134598915837,1.1517763842975286,3.3415882574232123,2.46971181572004,0.8321631212246996,1.1517763842975286,2.6063929493026428,EN_L2_3_IT,32.0,PsychAD-V3,87,20+,5.546899801232413,1.8229649929400285,3.723934808292384
Donor_1294__EN_L3_5_IT_2,4.524315361817246,5.956585160911693,5.847384279964046,1.1823310651828194,1.1823310651828194,1.8370400147164887,1.1823310651828194,3.193503936957734,2.6259594632506693,0.0,0.9194774382808051,1.7090910877930603,EN_L3_5_IT_2,32.0,PsychAD-V3,50,20+,5.442761600897661,1.5153717560942694,3.927389844803392
Donor_1294__EN_L3_5_IT_3,4.408414047104536,5.564132026179257,6.465376064254631,1.5693229408927112,0.818809450443633,1.5693229408927112,2.1525514057797546,3.1705410743770424,1.803555161326147,0.818809450443633,1.5693229408927112,2.410756433052365,EN_L3_5_IT_3,32.0,PsychAD-V3,29,20+,5.479307379179474,1.6840294206310427,3.7952779585484313
Donor_1308__EN_L2_3_IT,4.229080934568566,6.0470556229631525,6.064977164012844,1.9947918387793449,1.958891470386693,2.6726978654379714,1.5323313250610837,3.7730051775150635,2.32258330899761,0.7730899274370537,0.6456566273012307,3.7789449236367276,EN_L2_3_IT,14.0,PsychAD-V3,283,10-20,5.447037907181521,1.9591309426145063,3.4879069645670144
Donor_1308__EN_L3_5_IT_1,4.743165084128225,6.230814480835089,5.400736014019534,1.3375771437667303,1.3375771437667303,2.0824998952368303,1.6514820529700105,4.094441823461347,2.613307758494696,0.8775086786525144,1.3375771437667303,3.6618248340252784,EN_L3_5_IT_1,14.0,PsychAD-V3,29,10-20,5.458238526327616,1.9164964550144483,3.5417420713131675
Donor_1308__EN_L3_5_IT_2,4.458993423390102,6.134417577627771,5.646039856028358,1.3571620852182342,2.267523116808014,1.9125459638798619,1.4956379500131736,3.764061550759537,3.132321995426307,0.0,1.3571620852182342,3.272960020406061,EN_L3_5_IT_2,14.0,PsychAD-V3,77,10-20,5.413150285682076,1.9108018434154204,3.5023484422666558
Donor_1308__EN_L3_5_IT_3,4.5749014289342655,5.782577426365867,6.439936594795908,1.789752915896537,1.6797987304705178,1.556243773222786,1.2510433122630573,3.8662354641663685,2.3957061057206306,0.4845822145222879,0.8095929614568143,2.8811296269860516,EN_L3_5_IT_3,14.0,PsychAD-V3,62,10-20,5.599138483365347,1.729119434714875,3.8700190486504717
Donor_1310__EN_L2_3_IT,4.182196193981101,6.056947155765206,6.467274830061198,1.1281525720866463,1.7709669872094413,2.221422931321351,1.1281525720866463,3.858553231754171,2.4133260445982794,0.8126911832123322,0.8126911832123322,4.22181134259887,EN_L2_3_IT,22.0,PsychAD-V3,175,20+,5.568806059935835,1.7682445881851496,3.8005614717506857
Donor_1310__EN_L3_5_IT_1,4.210917286400813,6.434567627447444,5.687444473995503,2.244328306673225,1.6519298674556528,0.7199154801937073,1.4261828159605263,4.022159064716977,2.446044173120438,0.0,1.1341464569631814,3.4183582275957245,EN_L3_5_IT_1,22.0,PsychAD-V3,30,20+,5.44430979594792,1.7055882706354635,3.738721525312456
Donor_1310__EN_L3_5_IT_2,4.438133108602194,6.194279616666684,6.14738621188169,1.4062488937180537,1.7648975644352909,1.6015663956413801,0.8416816780229674,4.048847313078614,2.84973934003304,0.631365970081512,1.1632891530724006,3.3423489466778986,EN_L3_5_IT_2,22.0,PsychAD-V3,79,20+,5.5932663123835225,1.7884545385104074,3.804811773873115
Donor_1310__EN_L3_5_IT_3,4.490071825083809,5.893079682267111,6.872048107886849,1.319554819034312,2.08570038682012,1.319554819034312,1.319554819034312,4.0636306984530215,2.303447160004772,0.5784984641085228,0.3305111626516201,3.3606958845015846,EN_L3_5_IT_3,22.0,PsychAD-V3,81,20+,5.751733205079257,1.665056541142624,4.086676663936633
Donor_1313__EN_L2_3_IT,4.170115354551589,5.702525302041745,6.075783795142577,1.7914053903397458,1.7914053903397458,2.5051357205533877,1.6814127309422386,3.979264688082561,2.8105082404118606,0.0,1.5578091780151486,4.279713299615101,EN_L2_3_IT,36.0,PsychAD-V3,42,20+,5.31614148391197,2.014617667335586,3.3015238165763843
Donor_1313__EN_L3_5_IT_2,4.440487973137297,6.115024937891975,5.896568683420929,1.7924191487352896,0.8113700509039462,2.398614901596478,1.5587695884268746,4.410545332741925,3.68338149844535,0.0,2.398614901596478,3.045276321645646,EN_L3_5_IT_2,36.0,PsychAD-V3,27,20+,5.484027198150066,2.1317144278057927,3.3523127703442737
Donor_1313__EN_L3_5_IT_3,4.32205895567569,5.784399898472063,6.299980676877351,0.7969428499034694,0.0,2.041624309530159,1.3979434372583386,4.085974300079939,2.7871289869494142,0.0,0.0,2.4822972105262764,EN_L3_5_IT_3,36.0,PsychAD-V3,40,20+,5.468813177008368,1.388701735465165,4.0801114415432025
Donor_1313__EN_L6B,4.5090762976097505,6.401222118507104,6.084217928453207,1.2979720046544103,0.8462679498045956,2.2670671733369026,1.4649504034235623,4.017610902172543,2.0353142506529123,0.5101047977486166,1.2979720046544103,4.494316176912959,EN_L6B,36.0,PsychAD-V3,35,20+,5.664838781523354,1.717157435805994,3.94768134571736
Donor_1313__EN_L6_IT_1,4.4734161477144365,6.090887979674441,6.131278238552909,1.6855795056675025,1.8948357597030112,1.9850478120304884,1.0591153276887115,4.084266909568285,3.1068238345844748,0.0,0.48731513051540654,4.041060150670497,EN_L6_IT_1,36.0,PsychAD-V3,32,20+,5.565194121980595,1.7878730349697352,3.7773210870108604
Donor_1317__EN_L2_3_IT,4.104925517344943,6.174441402314648,6.486874407582981,1.95646340293221,1.7867221906830217,2.2281941645349033,0.0,4.461206290740731,3.0119600618904587,0.7440359161712142,0.43967702491036664,4.3100387454507825,EN_L2_3_IT,34.0,PsychAD-V3,56,20+,5.588747109080857,1.8285323814828631,3.760214727597994
Donor_1317__EN_L3_5_IT_2,4.467456051994979,6.008670928376313,6.2899551259644175,1.9415774687471512,1.6609097627650287,1.9415774687471512,0.6167085595893064,4.776507450815553,3.0665480444918387,0.0,1.2693274870796594,3.558565222989039,EN_L3_5_IT_2,34.0,PsychAD-V3,45,20+,5.588694035445236,1.909144530279461,3.6795495051657756
Donor_1317__EN_L3_5_IT_3,4.455238430276272,5.856143846487021,6.712263291768957,2.028250380403778,1.163231666045805,2.2047093208769097,1.6864947824707337,4.529125162872396,3.1669931815967862,0.5500960953791936,0.0,3.4595801985815076,EN_L3_5_IT_3,34.0,PsychAD-V3,44,20+,5.674548522844083,1.9161125737057005,3.7584359491383825
Donor_1317__EN_L6B,4.553789790869371,6.229839798540388,6.503919549958289,1.3704803336692144,0.0,1.3704803336692144,1.6874839474269991,4.456438149569835,2.283578027030387,0.0,0.9036595798839266,4.787143998610165,EN_L6B,34.0,PsychAD-V3,24,20+,5.76251637978935,1.509015046406197,4.253501333383153
Donor_1317__EN_L6_CT,4.222968673825445,5.717751338393571,6.638991201589241,2.1871841919282047,1.291075637533437,1.8363172672205506,2.0270608864734085,4.642766046762613,3.444320934390531,0.0,0.8408549104404268,3.3563851557114237,EN_L6_CT,34.0,PsychAD-V3,27,20+,5.526570404602752,2.033697484343646,3.4928729202591056
Donor_1317__EN_L6_IT_1,4.623652735326124,6.327927379110058,6.604792596100954,0.9321366771691909,1.4060628678075666,1.9684710948232795,1.4060628678075666,4.285058076917238,2.8431211084259522,0.5709598840043343,0.0,4.385849510040778,EN_L6_IT_1,34.0,PsychAD-V3,38,20+,5.852124236845712,1.6764840721193912,4.175640164726321
Donor_1325__EN_L2_3_IT,4.097116279430196,6.135577680076131,6.251339504344515,1.9440641206886706,2.3181360925995214,2.2082942167773356,1.015559879742885,4.321617560898872,2.996622597566686,0.3017193978180482,1.5089140110813846,4.097116279430196,EN_L2_3_IT,31.0,PsychAD-V3,127,20+,5.494677821283614,2.0768659846466755,3.4178118366369383
Donor_1325__EN_L3_5_IT_3,4.407980428576876,6.006003425152569,6.386510118367311,0.8410307515846661,1.4578913927137953,2.1874586948357155,1.2912998251504724,3.996540795781665,2.741247287634546,0.5064427750953474,1.2912998251504724,3.60022327370722,EN_L3_5_IT_3,31.0,PsychAD-V3,48,20+,5.600164657365585,1.7891514184933353,3.81101323887225
Donor_1325__EN_L5_6_NP,4.083485520859548,5.852081014532234,5.971557687724957,2.488198244963834,0.0,1.7459322278460647,0.9466572090284047,3.8101731398728975,3.1389286784561485,0.0,0.0,4.560432579002773,EN_L5_6_NP,31.0,PsychAD-V3,25,20+,5.302374741038913,1.5162361875209185,3.7861385535179948
Donor_1325__EN_L6B,4.540458684430862,6.31925482512179,6.270958732177307,1.3841451539389462,1.3841451539389462,1.5558821666441338,1.3841451539389462,4.031424809329712,2.3723061281683013,0.0,1.1766712768808651,4.46594382585363,EN_L6B,31.0,PsychAD-V3,37,20+,5.710224080576652,1.6610899803549815,4.0491341002216705
Donor_1325__EN_L6_CT,4.374169255704558,5.641338507688068,6.520042818395542,1.4505777009054068,0.9680437466167664,2.8523173513083337,0.9680437466167664,3.878484452573873,3.101274347031712,0.9680437466167664,1.4505777009054068,3.771668719161214,EN_L6_CT,31.0,PsychAD-V3,23,20+,5.51185019392939,1.954670349071879,3.5571798448575107
Donor_1325__EN_L6_IT_1,4.330265239112983,6.251304785842604,6.438008232454581,1.9423933709810342,1.3126754394454627,2.3257886900305555,0.7354597688872345,3.8878001120344043,3.023149899118348,0.7354597688872345,0.43387148367961675,4.200649886729242,EN_L6_IT_1,31.0,PsychAD-V3,50,20+,5.673192752470055,1.7995748166329864,3.873617935837069
Donor_1326__EN_L6_CT,4.262673516317007,5.752156497587431,6.232568320344362,1.7076710700153812,1.1811288409600806,1.7076710700153812,1.1811288409600806,3.4847017607671504,2.8217567695532146,1.1811288409600806,0.0,4.126607610803755,EN_L6_CT,0.3333333333333333,PsychAD-V3,27,<5,5.4157994447496,1.6581483991539212,3.7576510455956784
